price,bedrooms,bathrooms,surface,floors,waterfront,view,condition,grade,zipcode,price_per_sqft
252350.0,3,2.0,1650,1.0,0,0,3,7,98058,152.93939393939394
403950.0,4,2.5,2120,2.0,0,0,3,8,98146,190.54245283018867
385000.0,4,1.5,2040,1.0,0,0,3,7,98177,188.72549019607843
345000.0,4,1.0,1550,1.5,0,0,3,7,98106,222.58064516129033
490000.0,3,2.75,1980,2.0,0,0,4,9,98008,247.4747474747475
330000.0,3,2.5,1600,2.0,0,0,3,8,98019,206.25
927000.0,4,2.75,3300,2.0,0,0,3,8,98004,280.90909090909093
1118000.0,4,2.5,3840,2.0,0,1,4,10,98040,291.1458333333333
330000.0,2,1.0,1220,1.0,0,0,5,7,98028,270.4918032786885
530000.0,5,2.25,2720,1.0,0,0,4,7,98008,194.85294117647058
365000.0,4,2.0,1940,1.0,0,0,1,8,98006,188.1443298969072
378750.0,3,2.5,2160,1.5,0,0,3,7,98118,175.34722222222223
269900.0,4,1.75,1530,1.5,0,0,4,7,98058,176.40522875816993
557000.0,3,3.5,1710,2.0,0,0,3,8,98122,325.7309941520468
360000.0,4,1.75,3730,1.0,0,0,4,7,98022,96.51474530831099
352000.0,2,1.0,940,1.0,0,0,4,7,98117,374.468085106383
437000.0,3,2.5,1750,2.0,0,0,3,8,98045,249.71428571428572
322500.0,4,2.5,1820,2.0,0,0,3,7,98038,177.1978021978022
650000.0,3,3.25,1510,2.0,0,0,3,9,98116,430.4635761589404
450000.0,3,2.0,1290,3.0,0,0,3,8,98103,348.83720930232556
278500.0,3,2.0,1570,1.0,0,0,3,7,98092,177.38853503184714
364950.0,4,2.5,1930,2.0,0,0,3,8,98055,189.09326424870466
840000.0,4,3.5,2840,1.0,0,4,4,10,98038,295.77464788732397
268000.0,3,2.5,1550,2.0,0,0,3,7,98031,172.90322580645162
517534.0,2,1.0,833,1.0,0,0,3,5,98070,621.2893157262905
632925.0,3,2.5,2990,2.0,0,0,4,8,98077,211.68060200668896
577500.0,3,2.5,2000,2.0,0,0,3,9,98034,288.75
339000.0,4,1.5,2390,1.5,0,2,3,7,98178,141.84100418410043
570000.0,3,1.75,2910,1.0,0,0,4,7,98052,195.8762886597938
563500.0,4,1.75,2085,1.0,0,0,3,7,98024,270.26378896882494
423000.0,4,2.25,2200,1.0,0,0,5,7,98133,192.27272727272728
355000.0,3,2.25,1860,2.0,0,0,3,8,98019,190.86021505376345
482000.0,2,1.0,950,1.0,0,0,3,7,98103,507.36842105263156
625000.0,3,1.75,1600,1.0,0,0,5,7,98006,390.625
538000.0,3,2.5,2250,2.0,0,0,3,8,98056,239.11111111111111
380000.0,3,2.5,2280,2.0,0,0,4,8,98058,166.66666666666666
375000.0,2,1.0,940,1.0,0,0,3,7,98122,398.93617021276594
245000.0,3,2.5,1530,1.0,0,0,5,7,98038,160.13071895424838
310000.0,5,1.75,2190,1.0,0,0,4,7,98166,141.55251141552512
1300000.0,3,2.0,2350,1.0,0,0,4,8,98004,553.1914893617021
397000.0,4,2.0,1440,1.0,0,0,3,7,98034,275.69444444444446
365000.0,3,2.5,2200,2.0,0,0,3,8,98058,165.9090909090909
328500.0,4,3.0,2290,2.0,0,0,3,9,98042,143.44978165938863
988000.0,4,3.0,4040,2.0,0,0,3,11,98052,244.55445544554456
1000000.0,4,2.5,2610,1.5,0,0,5,8,98103,383.1417624521073
237000.0,3,2.5,1490,2.0,0,0,3,7,98055,159.06040268456377
525000.0,4,2.5,2450,2.0,0,0,3,8,98011,214.28571428571428
749000.0,4,2.5,1710,1.0,0,0,3,9,98006,438.01169590643275
722500.0,5,2.5,4870,2.0,0,0,3,10,98074,148.35728952772075
843000.0,3,2.5,3130,2.0,0,0,3,10,98052,269.3290734824281
438000.0,2,2.0,1270,3.0,0,0,3,8,98115,344.88188976377955
578000.0,3,1.75,2120,1.0,0,2,3,8,98146,272.64150943396226
227950.0,3,1.5,1670,1.0,0,0,5,7,98001,136.49700598802394
196000.0,3,2.25,2070,2.0,0,0,3,7,98001,94.68599033816425
641000.0,2,1.0,1420,1.0,0,0,3,8,98105,451.40845070422534
350000.0,3,1.5,1250,1.0,0,0,4,6,98038,280.0
205000.0,3,1.0,940,1.0,0,0,4,7,98032,218.08510638297872
400000.0,3,1.75,1920,1.0,0,0,3,7,98072,208.33333333333334
1030000.0,3,2.5,3545,1.0,0,0,3,10,98027,290.55007052186176
505000.0,3,2.0,1260,1.0,0,0,3,7,98034,400.7936507936508
475000.0,5,2.5,2340,1.0,0,0,3,7,98034,202.991452991453
520000.0,3,2.25,2590,1.0,0,0,5,8,98028,200.77220077220076
1450000.0,3,4.5,3970,2.0,0,2,3,10,98034,365.23929471032744
333500.0,3,1.75,1220,1.0,0,0,3,7,98011,273.3606557377049
232000.0,3,1.0,1400,1.0,0,0,4,6,98038,165.71428571428572
691100.0,3,2.75,2360,1.0,0,0,4,8,98006,292.83898305084745
811000.0,3,1.75,1870,1.0,0,0,4,8,98040,433.6898395721925
551000.0,3,2.5,2830,2.0,0,0,3,9,98028,194.69964664310953
496500.0,3,2.5,2260,2.0,0,0,3,8,98072,219.69026548672565
705000.0,3,3.0,1970,2.0,1,3,4,9,98070,357.8680203045685
578000.0,4,2.5,3140,1.0,0,2,5,9,98055,184.0764331210191
255000.0,3,1.75,1240,1.0,0,0,5,7,98042,205.6451612903226
1050000.0,4,3.5,3450,2.0,0,0,3,10,98006,304.3478260869565
348000.0,3,2.25,2570,2.0,0,0,4,8,98042,135.40856031128405
230000.0,3,2.0,1510,2.0,0,0,3,7,98031,152.31788079470198
359500.0,4,2.25,2390,2.0,0,0,3,9,98023,150.418410041841
330000.0,3,1.0,980,1.0,0,0,3,6,98133,336.734693877551
80000.0,1,0.75,430,1.0,0,0,2,4,98014,186.04651162790697
465000.0,3,1.75,1480,1.0,0,0,3,7,98133,314.18918918918916
325000.0,4,2.5,1850,2.0,0,0,3,8,98042,175.67567567567568
340500.0,3,2.0,2270,1.0,0,0,4,7,98168,150.0
342500.0,3,2.5,1810,2.0,0,0,3,8,98038,189.22651933701658
290900.0,2,2.0,1610,2.0,0,0,3,6,98178,180.6832298136646
868700.0,3,4.25,3840,2.0,0,0,3,10,98074,226.22395833333334
1199000.0,4,2.75,4110,2.0,0,1,3,9,98125,291.72749391727496
1150000.0,4,3.25,4190,2.0,0,0,3,11,98074,274.4630071599045
859900.0,4,2.75,3390,2.0,0,0,3,9,98074,253.65781710914453
520000.0,4,2.25,1890,2.0,0,0,3,7,98029,275.13227513227514
460000.0,3,2.5,1610,2.0,0,2,3,9,98118,285.7142857142857
438924.0,3,1.5,1050,1.0,0,0,3,7,98115,418.02285714285716
315000.0,2,1.0,630,1.0,0,0,3,5,98126,500.0
590000.0,4,2.75,2910,1.0,0,2,3,8,98033,202.74914089347078
378500.0,4,1.75,1700,1.0,0,0,3,7,98006,222.64705882352942
328500.0,3,2.5,1950,2.0,0,0,4,9,98042,168.46153846153845
849950.0,3,3.0,2990,2.0,0,0,4,8,98005,284.26421404682276
525000.0,3,1.5,1350,1.0,0,2,3,7,98136,388.8888888888889
1385000.0,4,3.25,4860,2.5,0,0,3,9,98074,284.9794238683128
295000.0,4,2.5,2160,1.0,0,0,4,8,98023,136.57407407407408
1067000.0,6,3.5,4860,2.0,0,0,3,11,98006,219.54732510288065
207950.0,2,2.0,890,1.0,0,0,3,6,98118,233.65168539325842
699900.0,4,2.75,2810,2.0,0,0,3,9,98075,249.0747330960854
1280000.0,5,2.5,3400,2.0,0,1,4,8,98027,376.47058823529414
452000.0,4,1.5,1580,1.0,0,0,4,7,98052,286.0759493670886
370000.0,3,2.0,1680,1.0,0,1,4,7,98055,220.23809523809524
232000.0,3,1.75,1300,1.0,0,0,5,7,98042,178.46153846153845
669950.0,5,2.5,2820,2.0,0,0,4,7,98034,237.5709219858156
397500.0,3,2.0,1510,1.0,0,0,3,7,98034,263.2450331125828
490000.0,2,2.5,1230,2.0,0,0,3,8,98112,398.3739837398374
725000.0,4,2.0,2110,2.0,0,0,3,9,98116,343.6018957345972
299000.0,3,2.75,3080,1.0,0,2,4,7,98032,97.07792207792208
625000.0,2,1.5,1490,1.5,0,0,4,7,98116,419.46308724832215
437500.0,3,2.5,2120,2.0,0,0,3,7,98065,206.3679245283019
650000.0,4,2.5,3180,2.0,0,0,3,9,98065,204.40251572327045
475000.0,2,1.0,1490,1.0,0,0,3,7,98117,318.79194630872485
342000.0,3,2.0,1930,1.0,0,0,4,8,98042,177.2020725388601
1197350.0,4,2.5,2770,2.0,0,0,3,10,98033,432.2563176895307
280000.0,3,1.5,1670,1.0,0,0,4,7,98055,167.66467065868264
240000.0,2,1.75,1330,1.0,0,0,3,7,98188,180.45112781954887
529000.0,3,1.0,1210,1.5,0,0,4,7,98107,437.1900826446281
442000.0,3,1.0,1190,1.0,0,0,4,7,98136,371.42857142857144
615000.0,2,1.0,1540,1.0,0,0,4,7,98119,399.35064935064935
1485000.0,4,3.75,4030,2.0,0,0,3,10,98033,368.4863523573201
585000.0,4,1.75,2430,1.0,0,0,4,8,98052,240.74074074074073
480000.0,4,2.5,2600,2.0,0,0,3,8,98059,184.6153846153846
1095000.0,5,3.5,4410,2.0,0,0,4,9,98053,248.29931972789115
290000.0,4,1.0,1330,1.5,0,0,3,7,98133,218.04511278195488
615000.0,3,1.75,1900,1.0,0,0,5,7,98116,323.6842105263158
300000.0,2,1.0,1100,1.0,0,0,4,7,98133,272.72727272727275
308000.0,3,1.0,1980,1.5,0,0,3,6,98030,155.55555555555554
750000.0,3,2.5,2400,2.0,0,0,3,9,98033,312.5
890000.0,4,3.25,3180,2.0,0,0,3,10,98059,279.87421383647796
288000.0,3,1.0,1190,1.0,0,0,5,6,98058,242.01680672268907
190000.0,2,1.0,630,1.0,0,0,3,6,98178,301.58730158730157
515000.0,5,3.0,2530,1.0,0,0,3,8,98133,203.55731225296444
235000.0,4,1.5,1690,1.0,0,0,4,5,98055,139.0532544378698
275000.0,2,1.0,940,1.0,0,0,3,6,98126,292.5531914893617
727500.0,2,2.0,1240,1.0,0,0,4,7,98004,586.6935483870968
650000.0,4,2.5,3040,2.0,0,0,3,7,98053,213.81578947368422
365000.0,4,1.0,1590,1.5,0,0,3,6,98125,229.55974842767296
662000.0,3,1.75,2500,1.0,0,0,3,9,98052,264.8
270500.0,3,2.5,1780,1.0,0,0,3,7,98038,151.96629213483146
200000.0,2,1.5,1360,2.0,0,0,3,7,98092,147.05882352941177
970000.0,4,3.25,4740,2.0,0,0,3,10,98075,204.64135021097047
160000.0,3,1.5,1010,1.0,0,0,4,7,98198,158.41584158415841
204000.0,3,1.0,1040,1.0,0,0,4,6,98010,196.15384615384616
358000.0,3,2.25,1610,2.0,0,0,4,7,98058,222.36024844720498
452000.0,4,1.75,1570,1.0,0,0,3,7,98011,287.8980891719745
595000.0,2,2.0,1510,1.0,0,0,4,7,98103,394.03973509933775
249000.0,3,2.0,1360,1.0,0,0,3,7,98042,183.08823529411765
346900.0,4,2.5,1970,2.0,0,0,3,8,98055,176.09137055837564
280000.0,4,2.5,1560,2.0,0,0,3,7,98056,179.48717948717947
318888.0,4,1.75,2320,1.0,0,0,4,8,98032,137.45172413793102
530000.0,3,2.25,2120,1.0,0,0,3,8,98075,250.0
375000.0,3,2.25,2120,2.0,0,0,4,8,98031,176.88679245283018
910000.0,4,2.5,3350,2.0,0,0,3,11,98052,271.64179104477614
782000.0,4,2.5,2380,2.0,0,0,4,10,98006,328.57142857142856
259950.0,2,2.0,1070,2.0,0,0,3,9,98106,242.94392523364485
315000.0,4,2.75,2300,1.0,0,0,4,7,98058,136.95652173913044
215000.0,2,1.0,1320,1.0,0,0,4,6,98168,162.87878787878788
705000.0,3,1.75,2180,1.0,0,2,4,7,98040,323.39449541284404
1450000.0,3,3.0,4380,2.0,0,3,5,10,98199,331.0502283105023
451000.0,3,1.75,1790,2.0,0,0,3,7,98155,251.95530726256985
261000.0,2,1.0,750,1.0,0,0,4,6,98055,348.0
396000.0,3,1.5,1300,1.0,0,0,5,7,98028,304.61538461538464
725000.0,4,2.5,2990,2.0,0,3,3,9,98059,242.47491638795987
238000.0,4,1.0,1400,1.5,0,0,3,7,98188,170.0
750000.0,6,1.75,2750,2.0,0,0,4,8,98052,272.72727272727275
331500.0,4,2.5,2050,2.0,0,0,3,7,98042,161.70731707317074
460000.0,4,3.0,2230,1.0,0,0,3,7,98065,206.2780269058296
404950.0,4,2.25,2340,1.0,0,0,4,8,98092,173.05555555555554
880000.0,3,2.5,2870,2.0,0,0,3,9,98103,306.62020905923345
863000.0,4,2.5,4120,2.0,0,0,3,10,98074,209.46601941747574
638700.0,3,1.75,2080,1.0,0,0,3,7,98005,307.0673076923077
435000.0,3,2.5,1840,2.0,0,0,3,7,98053,236.41304347826087
260000.0,3,1.0,1180,1.5,0,0,4,6,98178,220.33898305084745
671500.0,5,2.75,2160,1.5,0,0,5,7,98105,310.8796296296296
610000.0,3,1.0,1180,1.5,0,0,3,8,98109,516.9491525423729
405000.0,2,0.75,1160,1.0,0,0,4,6,98014,349.13793103448273
338900.0,4,2.5,1830,2.0,0,0,3,7,98038,185.1912568306011
720000.0,4,4.0,3200,2.0,0,0,3,10,98075,225.0
442000.0,5,3.0,2560,1.5,0,0,4,7,98108,172.65625
650000.0,5,2.75,2550,1.5,0,0,5,8,98122,254.90196078431373
263500.0,3,1.75,1330,1.0,0,0,3,7,98058,198.1203007518797
300000.0,2,1.0,1220,1.0,0,0,4,7,98038,245.9016393442623
266000.0,3,2.5,1805,2.0,0,0,3,7,98002,147.3684210526316
930000.0,4,4.0,6050,2.5,0,2,3,9,98077,153.71900826446281
530000.0,4,2.5,2320,2.0,0,0,3,8,98028,228.44827586206895
180000.0,3,1.0,1384,1.0,0,0,4,6,98023,130.05780346820808
619000.0,3,2.5,2720,2.0,0,0,3,9,98065,227.5735294117647
264000.0,3,1.5,1820,1.0,0,0,4,7,98003,145.05494505494505
730000.0,2,2.25,2130,1.5,0,4,4,7,98116,342.7230046948357
439000.0,4,2.25,2060,2.0,0,0,3,7,98034,213.10679611650485
268500.0,4,1.75,1420,1.0,0,0,4,7,98031,189.08450704225353
330000.0,3,1.75,1510,1.0,0,0,3,7,98045,218.5430463576159
640000.0,3,2.5,2160,1.5,0,0,3,8,98122,296.2962962962963
900000.0,3,2.5,3180,2.0,0,0,4,11,98074,283.0188679245283
370000.0,3,2.25,2110,2.0,0,0,4,8,98038,175.35545023696682
685000.0,3,2.0,2060,1.5,0,0,5,8,98144,332.5242718446602
505000.0,3,1.5,1830,1.0,0,0,3,7,98053,275.95628415300547
265000.0,3,1.75,1820,1.0,0,0,4,7,98022,145.6043956043956
290000.0,3,2.5,1610,2.0,0,0,3,8,98055,180.12422360248448
296000.0,4,2.5,1780,2.0,0,0,3,7,98038,166.2921348314607
360000.0,4,2.5,1840,2.0,0,0,3,7,98178,195.65217391304347
240500.0,3,1.75,1460,1.0,0,0,3,7,98168,164.72602739726028
372500.0,2,2.5,1400,2.0,0,0,3,8,98126,266.07142857142856
595000.0,3,2.5,3370,2.0,0,2,3,9,98045,176.55786350148367
515000.0,4,3.0,3590,2.0,0,0,3,9,98023,143.4540389972145
1220000.0,4,2.25,3200,2.0,0,0,4,9,98040,381.25
507000.0,2,1.75,1670,1.0,0,0,3,8,98053,303.5928143712575
399950.0,4,2.0,2420,1.0,0,0,3,9,98092,165.26859504132233
185000.0,3,1.75,1430,2.0,0,0,3,7,98010,129.37062937062936
460000.0,3,1.75,1440,1.0,0,0,3,7,98052,319.44444444444446
435500.0,3,2.25,1450,2.0,0,0,3,7,98029,300.3448275862069
469000.0,4,2.75,3550,1.0,0,0,5,8,98188,132.11267605633802
531000.0,2,3.0,1270,2.0,0,0,3,8,98103,418.1102362204724
443500.0,2,1.0,940,1.0,0,0,3,7,98177,471.8085106382979
223000.0,3,2.0,1670,1.0,0,0,3,7,98042,133.53293413173654
590000.0,4,3.5,3100,2.0,0,0,3,8,98028,190.32258064516128
340000.0,2,2.5,1100,3.0,0,0,3,7,98103,309.09090909090907
650000.0,3,2.0,1870,1.0,0,0,4,8,98199,347.5935828877005
533600.0,3,2.5,1930,2.0,0,0,4,8,98029,276.47668393782385
695000.0,3,2.75,2540,2.0,0,0,3,9,98074,273.62204724409446
242000.0,3,1.75,1280,1.5,0,0,4,7,98031,189.0625
425000.0,3,2.25,1820,1.0,0,0,3,7,98125,233.5164835164835
525000.0,3,2.25,1490,2.0,0,0,3,7,98052,352.3489932885906
485000.0,3,2.5,1880,2.0,0,0,3,8,98029,257.97872340425533
175000.0,3,1.0,1250,1.0,0,0,3,7,98045,140.0
210000.0,3,2.0,1440,1.0,0,0,3,8,98092,145.83333333333334
260000.0,3,2.5,1920,2.0,0,0,3,7,98031,135.41666666666666
577000.0,3,2.5,2060,1.0,0,0,3,7,98116,280.09708737864077
200000.0,3,1.5,1210,1.0,0,0,4,7,98002,165.28925619834712
605000.0,2,1.75,1760,1.0,0,0,4,7,98117,343.75
325000.0,3,1.0,990,1.0,0,0,4,6,98133,328.2828282828283
289500.0,3,1.0,960,1.0,0,0,4,6,98178,301.5625
559950.0,3,2.5,1660,3.0,0,0,3,9,98144,337.3192771084337
1042500.0,3,1.75,1900,1.0,0,1,4,8,98115,548.6842105263158
543500.0,3,2.25,1270,1.0,0,0,3,7,98199,427.9527559055118
480000.0,4,2.25,3250,2.0,0,0,4,9,98042,147.69230769230768
218000.0,3,1.0,960,1.0,0,0,5,6,98022,227.08333333333334
565000.0,2,1.75,1330,1.0,0,0,4,7,98199,424.812030075188
426700.0,3,1.75,2080,1.0,0,0,5,7,98056,205.14423076923077
650000.0,3,2.5,2690,1.0,0,3,3,8,98028,241.635687732342
542000.0,2,1.0,890,1.0,0,0,3,7,98105,608.9887640449438
415000.0,3,1.75,1070,1.0,0,0,3,7,98052,387.85046728971963
214000.0,3,1.0,1200,1.0,0,0,4,6,98002,178.33333333333334
245000.0,3,1.5,1360,2.0,0,0,5,7,98188,180.14705882352942
314500.0,3,2.0,2050,1.0,0,0,3,8,98003,153.41463414634146
1120000.0,3,1.5,3000,2.0,0,0,5,9,98116,373.3333333333333
378000.0,2,2.0,1300,1.0,0,0,3,7,98136,290.7692307692308
305000.0,4,2.5,2250,1.0,0,0,3,7,98001,135.55555555555554
595000.0,5,2.75,3740,1.0,0,0,4,8,98028,159.0909090909091
729500.0,3,2.5,1660,3.0,0,1,3,9,98116,439.4578313253012
430000.0,3,2.5,2360,2.0,0,0,3,7,98065,182.20338983050848
240000.0,3,1.75,1760,1.0,0,0,3,7,98038,136.36363636363637
545000.0,3,1.75,1680,1.5,0,0,3,7,98136,324.4047619047619
530000.0,3,1.75,1320,1.0,0,0,3,7,98105,401.5151515151515
157000.0,1,1.0,870,1.0,0,0,3,6,98198,180.45977011494253
425000.0,4,1.0,1260,1.5,0,0,3,6,98146,337.3015873015873
220000.0,3,1.0,1000,1.0,0,0,3,6,98166,220.0
521000.0,4,1.75,2020,1.0,0,0,4,8,98077,257.9207920792079
325000.0,3,1.0,1920,1.0,0,2,3,7,98118,169.27083333333334
597500.0,3,2.0,2150,1.5,0,0,4,7,98126,277.90697674418607
337000.0,3,2.5,1470,2.0,0,0,3,7,98065,229.2517006802721
1000000.0,3,2.5,3180,2.0,0,2,3,10,98052,314.4654088050315
495000.0,3,1.0,990,1.0,0,0,3,6,98105,500.0
748000.0,4,3.5,2770,2.0,0,0,3,8,98052,270.03610108303246
888000.0,3,1.5,1250,1.0,0,0,4,7,98004,710.4
269900.0,3,1.75,1140,1.0,0,0,3,7,98045,236.75438596491227
496500.0,4,2.5,2250,1.0,0,0,3,7,98027,220.66666666666666
475000.0,3,2.5,1640,2.0,0,0,3,7,98155,289.6341463414634
312000.0,3,1.5,1255,3.0,0,0,3,7,98125,248.60557768924303
323000.0,3,1.0,1290,1.0,0,0,3,7,98072,250.3875968992248
331000.0,3,1.75,1300,1.0,0,0,3,7,98059,254.6153846153846
306000.0,3,1.5,1220,3.0,0,0,3,8,98133,250.81967213114754
655000.0,4,2.5,2630,3.0,0,0,3,8,98117,249.0494296577947
290000.0,3,1.5,1950,1.0,0,0,4,8,98003,148.71794871794873
1250000.0,4,3.25,3160,2.0,0,0,5,9,98105,395.56962025316454
460000.0,3,1.75,1550,1.0,0,0,4,7,98115,296.7741935483871
435000.0,4,2.5,1700,1.0,0,0,4,7,98115,255.88235294117646
664000.0,4,2.75,2510,1.0,0,0,5,8,98006,264.54183266932273
865000.0,4,1.75,1800,2.0,0,3,4,8,98102,480.55555555555554
385000.0,3,1.75,1800,1.0,0,0,3,8,98058,213.88888888888889
497000.0,3,2.25,1870,1.0,0,0,3,7,98034,265.7754010695187
280000.0,2,1.0,1010,1.0,0,0,4,7,98045,277.2277227722772
188000.0,2,1.5,1120,1.0,0,0,3,6,98178,167.85714285714286
478500.0,3,1.0,2090,1.0,0,2,3,8,98136,228.94736842105263
1145000.0,4,3.5,4370,2.0,0,0,3,11,98065,262.0137299771167
222000.0,3,2.0,1440,1.0,0,0,4,7,98023,154.16666666666666
799000.0,4,3.0,2580,2.0,0,0,3,8,98053,309.68992248062017
609900.0,4,2.5,3190,2.0,0,0,3,10,98038,191.19122257053291
413000.0,4,3.5,2380,2.0,0,0,4,7,98106,173.52941176470588
400000.0,4,1.0,1420,1.5,0,0,3,7,98115,281.6901408450704
802541.0,5,2.75,2990,2.0,0,0,3,9,98006,268.4083612040134
320000.0,3,2.5,2680,2.0,0,0,3,8,98023,119.40298507462687
507000.0,4,2.5,2730,2.0,0,0,3,7,98065,185.71428571428572
387500.0,3,1.0,1220,1.0,0,0,3,6,98115,317.62295081967216
396000.0,3,1.0,1500,1.0,0,0,3,7,98072,264.0
373000.0,3,1.75,1830,1.0,0,1,3,8,98055,203.82513661202185
1484900.0,5,2.5,4570,2.0,0,0,5,10,98040,324.9234135667396
359900.0,4,2.25,2470,2.0,0,0,3,8,98058,145.7085020242915
410000.0,2,1.0,800,1.0,0,0,3,6,98115,512.5
690000.0,4,2.5,2900,2.0,0,0,3,9,98053,237.93103448275863
245000.0,3,2.0,1410,1.0,0,0,3,7,98030,173.75886524822695
700000.0,5,2.5,2830,1.0,0,1,5,8,98075,247.34982332155477
268000.0,4,1.75,1680,1.0,0,0,3,7,98198,159.52380952380952
225000.0,3,1.75,1760,1.0,0,0,3,7,98042,127.8409090909091
980000.0,4,2.25,2240,2.0,0,0,3,8,98004,437.5
795000.0,2,1.0,1380,1.5,0,2,3,5,98106,576.0869565217391
195000.0,2,1.0,820,1.0,0,0,3,6,98118,237.8048780487805
480000.0,4,2.0,2180,1.0,0,0,2,6,98005,220.1834862385321
485000.0,4,2.0,1400,1.0,0,0,3,7,98119,346.42857142857144
130000.0,2,1.0,880,1.0,0,0,3,5,98188,147.72727272727272
325000.0,2,1.0,1060,1.0,0,2,4,6,98198,306.60377358490564
440000.0,3,1.75,1530,1.0,0,0,4,7,98034,287.58169934640523
550000.0,4,1.75,2480,1.0,0,3,3,8,98155,221.7741935483871
310000.0,3,1.75,1490,1.0,0,0,5,6,98059,208.05369127516778
530000.0,3,2.5,3660,2.0,0,2,4,9,98022,144.8087431693989
390000.0,4,2.5,2340,2.0,0,0,3,8,98031,166.66666666666666
243000.0,3,1.75,1450,1.0,0,0,4,7,98001,167.58620689655172
639000.0,4,2.5,2210,2.0,0,0,3,9,98074,289.14027149321265
215000.0,4,1.0,1130,1.0,0,0,4,7,98003,190.26548672566372
405000.0,5,1.75,1550,1.0,0,0,3,7,98011,261.2903225806452
250000.0,4,1.75,1710,1.0,0,0,5,7,98032,146.19883040935673
405500.0,3,1.5,1010,1.0,0,0,5,7,98155,401.48514851485146
452000.0,6,2.25,2660,2.0,0,0,3,7,98125,169.9248120300752
730000.0,6,2.25,2660,2.0,0,0,3,7,98125,274.43609022556393
267000.0,3,2.0,1300,1.0,0,0,3,7,98010,205.3846153846154
289950.0,3,2.5,1670,2.0,0,0,3,7,98038,173.62275449101796
565000.0,2,1.0,960,1.0,0,0,5,7,98103,588.5416666666666
636000.0,3,2.5,2140,2.0,0,0,3,8,98052,297.196261682243
350000.0,5,3.0,2520,1.0,0,0,3,8,98178,138.88888888888889
320000.0,3,1.5,1650,1.0,0,0,5,7,98058,193.93939393939394
210000.0,2,1.75,1440,1.0,0,0,4,8,98198,145.83333333333334
245000.0,2,1.0,1050,1.0,0,0,3,7,98126,233.33333333333334
328000.0,3,1.75,1470,1.0,0,0,3,7,98059,223.12925170068027
985000.0,4,2.25,4230,2.0,0,0,3,11,98077,232.86052009456264
501000.0,3,1.75,1970,1.0,0,3,5,8,98055,254.31472081218274
315000.0,3,2.25,1540,2.0,0,0,3,7,98045,204.54545454545453
403000.0,3,2.75,2090,2.0,0,0,3,8,98019,192.82296650717703
550000.0,3,2.0,2380,2.0,0,0,4,8,98155,231.0924369747899
347500.0,4,2.5,2156,2.0,0,0,3,9,98030,161.17810760667905
365000.0,4,2.25,2070,2.0,0,0,4,8,98058,176.32850241545893
588000.0,3,1.0,1910,1.0,0,0,4,8,98117,307.85340314136124
605000.0,3,1.75,1920,1.0,0,0,4,8,98006,315.1041666666667
1300000.0,3,3.25,3400,2.0,0,0,4,9,98105,382.3529411764706
233000.0,3,2.0,1400,1.0,0,0,3,7,98001,166.42857142857142
360000.0,4,2.5,2210,2.0,0,0,3,8,98030,162.89592760180994
459000.0,2,1.75,1170,1.0,0,0,3,6,98117,392.3076923076923
740000.0,3,2.0,2100,1.0,0,0,4,9,98077,352.3809523809524
305000.0,3,1.0,1160,1.0,0,0,3,7,98077,262.9310344827586
395000.0,3,1.0,1500,1.0,0,0,3,6,98117,263.3333333333333
560000.0,4,2.5,2940,2.0,0,0,3,8,98011,190.47619047619048
650000.0,4,1.75,2010,1.0,0,1,4,7,98116,323.3830845771144
449950.0,3,2.5,2170,2.0,0,0,3,7,98028,207.35023041474653
517500.0,3,1.5,1430,1.0,0,3,4,7,98117,361.8881118881119
435000.0,4,1.5,1510,1.0,0,0,3,7,98034,288.0794701986755
329999.0,3,1.0,1150,1.0,0,0,3,6,98155,286.95565217391305
950000.0,3,1.75,2150,1.0,0,4,5,8,98116,441.86046511627904
447000.0,3,1.0,1370,1.0,0,0,5,7,98108,326.2773722627737
699800.0,2,2.5,2380,1.0,0,0,3,8,98053,294.03361344537814
850000.0,3,1.75,1370,1.0,0,0,5,7,98112,620.4379562043796
316500.0,3,1.75,1600,1.0,0,0,3,7,98023,197.8125
942500.0,5,3.5,3750,1.0,0,2,4,9,98006,251.33333333333334
1310000.0,2,2.25,3950,2.0,0,4,3,10,98116,331.6455696202532
856600.0,4,2.25,2400,1.0,0,0,4,9,98005,356.9166666666667
405600.0,5,1.5,2830,2.5,0,0,4,8,98118,143.32155477031802
565000.0,4,2.5,2440,2.0,0,0,3,8,98053,231.55737704918033
400000.0,3,2.25,1190,2.0,0,0,3,8,98116,336.1344537815126
330000.0,3,2.0,1400,1.0,0,0,3,7,98019,235.71428571428572
374950.0,4,2.75,2730,2.0,0,0,3,7,98038,137.34432234432234
405300.0,3,2.75,2390,1.0,0,0,5,7,98056,169.581589958159
560000.0,3,2.25,2060,2.0,0,0,3,8,98074,271.84466019417476
824000.0,4,2.25,2490,1.0,0,0,4,8,98004,330.9236947791165
260000.0,3,1.75,1100,1.0,0,0,5,7,98042,236.36363636363637
760000.0,4,2.5,2430,1.0,0,0,5,8,98115,312.75720164609055
405000.0,3,2.5,3170,2.0,0,0,3,10,98023,127.7602523659306
429900.0,4,2.5,2640,2.0,0,0,3,8,98058,162.8409090909091
341500.0,3,1.5,1130,1.0,0,0,4,7,98056,302.21238938053096
465250.0,5,2.0,1940,1.5,0,0,3,7,98177,239.81958762886597
